t_dim,SW_net,LW_in,LW_out,R_net,H_t,Ls_t,G_t,T_5mm,T_a,T_s,Lf_b,H_b,G_b,top_flux_sum,bottom_flux_sum,mass_loss_bottom,mass_loss_top,thickness_loss_top,thickness_loss_bottom
278.0,0.0,200,-481.4036959122573,-281.4036959122573,-1.518260713709336,-13.66939777957809,296.59816052132726,270.6893736813816,269.67492449728644,270.03026665800087,7060.3839,-7060.3839,0.0,0.0068061157825241025,0.0,0.021138873952095807,-4.823358426103772e-06,-5.261654222868737e-09,2.3059751229514353e-05
278.5,0.0,200,-481.39393143071516,-281.39393143071516,-1.5095846265772055,-13.662599809146977,296.5729138368914,270.6870398433235,269.67467736253866,270.02798892368594,7060.3839,-7060.3839,0.0,0.0067979704521121675,0.0,0.021138873952095807,-4.820959706826738e-06,-5.259037533355228e-09,2.3059751229514353e-05
279.0,0.0,200,-481.38417715091094,-281.38417715091094,-1.5009184708267496,-13.655809961423016,296.54769543089117,270.6847083902878,269.6744302255767,270.0257135115525,7060.3839,-7060.3839,0.0,0.00678984773043112,0.0,0.021138873952095807,-4.818563853713131e-06,-5.256423970451763e-09,2.3059751229514353e-05
279.5,0.0,200,-481.3744330451963,-281.3744330451963,-1.4922622196547113,-13.649028213856461,296.52250522628094,270.68237931583064,269.674183086401,270.0234404153278,7060.3839,-7060.3839,0.0,0.00678174757342731,0.0,0.021138873952095807,-4.8161708588060904e-06,-5.2538135254784445e-09,2.3059751229514353e-05
280.0,0.0,200,-481.3646990860482,-281.3646990860482,-1.4836158463797569,-13.642254544000593,296.49734314627096,270.68005261353693,269.6739359450118,270.02116962876744,7060.3839,-7060.3839,0.0,0.00677366984245964,0.0,0.021138873952095807,-4.813780714185107e-06,-5.251206189795033e-09,2.3059751229514353e-05
280.5,0.0,200,-481.35497524606376,-281.35497524606376,-1.4749793244366454,-13.635488929507554,296.4722091145063,270.67772827701987,269.67368880140947,270.0189011456543,7060.3839,-7060.3839,0.0,0.006765614498362993,0.0,0.021138873952095807,-4.811393411964557e-06,-5.2486019547993425e-09,2.3059751229514353e-05
281.0,0.0,200,-481.34526149796324,-281.34526149796324,-1.4663526273793872,-13.628731348130728,296.4471030548367,270.675406299921,269.67344165559433,270.01663495979915,7060.3839,-7060.3839,0.0,0.006757581363387999,0.0,0.021138873952095807,-4.809008944294541e-06,-5.246000811928156e-09,2.3059751229514353e-05
281.5,0.0,200,-481.3355578145863,-281.3355578145863,-1.4577357288780857,-13.62198177772187,296.42202489162344,270.6730866759101,269.6731945075666,270.0143710650398,7060.3839,-7060.3839,0.0,0.006749570437136754,0.0,0.021138873952095807,-4.80662730335987e-06,-5.2434027526561245e-09,2.3059751229514353e-05
282.0,0.0,200,-481.32586416889546,-281.32586416889546,-1.449128602720881,-13.615240196233133,296.39697454933014,270.67076939868497,269.6729473573268,270.012109455242,7060.3839,-7060.3839,0.0,0.006741581480696368,0.0,0.021138873952095807,-4.804248481380781e-06,-5.240807768496542e-09,2.3059751229514353e-05
282.5,0.0,200,-481.3161805339689,-281.3161805339689,-1.4405312228086062,-13.608506581712648,296.37195195300876,270.66845446197095,269.6727002048751,270.0098501242976,7060.3839,-7060.3839,0.0,0.006733614518566355,0.0,0.021138873952095807,-4.801872470611379e-06,-5.23821585099965e-09,2.3059751229514353e-05
283.0,0.0,200,-481.3065068830062,-281.3065068830062,-1.431943563159645,-13.60178091230757,296.34695702786473,270.66614185952125,269.6724530502119,270.007593066126,7060.3839,-7060.3839,0.0,0.006725669391357769,0.0,0.021138873952095807,-4.799499263340709e-06,-5.2356269917538e-09,2.3059751229514353e-05
283.5,0.0,200,-481.29684318932357,-281.29684318932357,-1.4233655979048323,-13.595063166261346,296.32198969953834,270.66383158511644,269.67220589333755,270.005338274673,7060.3839,-7060.3839,0.0,0.0067177460485936535,0.0,0.021138873952095807,-4.797128851891794e-06,-5.233041182384416e-09,2.3059751229514353e-05
284.0,0.0,200,-481.28718942635425,-281.28718942635425,-1.4147973012889095,-13.588353321913699,296.29704989390007,270.6615236325642,269.6719587342523,270.0030857439111,7060.3839,-7060.3839,0.0,0.006709844343220084,0.0,0.021138873952095807,-4.79476122862163e-06,-5.230458414553976e-09,2.3059751229514353e-05
284.5,0.0,200,-481.27754556764825,-281.27754556764825,-1.4062386476695545,-13.581651357700087,296.2721375372297,270.65921799569946,269.6717115729565,270.00083546783895,7060.3839,-7060.3839,0.0,0.006701964211799805,0.0,0.021138873952095807,-4.792396385920991e-06,-5.227878679961809e-09,2.3059751229514353e-05
285.0,0.0,200,-481.2679115868711,-281.2679115868711,-1.3976896115159243,-13.574957252151176,296.24725255608837,270.6569146683841,269.6714644094505,269.9985874404817,7060.3839,-7060.3839,0.0,0.006694105550138829,0.0,0.021138873952095807,-4.790034316214247e-06,-5.225301970343893e-09,2.3059751229514353e-05
285.5,0.0,200,-481.25828745780416,-281.25828745780416,-1.3891501674098687,-13.568270983892765,296.22239487739535,270.654613644507,269.6712172437346,269.99634165589055,7060.3839,-7060.3839,0.0,0.006686268288547126,0.0,0.021138873952095807,-4.7876750119593385e-06,-5.222728277472825e-09,2.3059751229514353e-05
286.0,0.0,200,-481.2486731543429,-281.2486731543429,-1.3806202900430165,-13.561592531644214,296.1975644282745,270.65231491798323,269.6709700758092,269.9940981081426,7060.3839,-7060.3839,0.0,0.00667845224438679,0.0,0.021138873952095807,-4.785318465647217e-06,-5.2201575931572124e-09,2.3059751229514353e-05
286.5,0.0,200,-481.23906865049497,-281.23906865049497,-1.372099954216775,-13.554921874217527,296.1727611363614,270.65001848275466,269.6707229056745,269.9918567913405,7060.3839,-7060.3839,0.0,0.00667065743209605,0.0,0.021138873952095807,-4.782964669801527e-06,-5.2175899092413296e-09,2.3059751229514353e-05
287.0,0.0,200,-481.2294739203822,-281.2294739203822,-1.3635891348418452,-13.548258990518333,296.1479849294449,270.64772433278915,269.67047573333093,269.9896176996126,7060.3839,-7060.3839,0.0,0.0066628837025177745,0.0,0.021138873952095807,-4.780613616978946e-06,-5.215025217605483e-09,2.3059751229514353e-05
287.5,0.0,200,-481.2198889382387,-281.2198889382387,-1.355087806938706,-13.541603859544658,296.12323573572326,270.6454324620811,269.6702285587788,269.9873808271128,7060.3839,-7060.3839,0.0,0.006655131001252812,0.0,0.021138873952095807,-4.778265299768757e-06,-5.212463510165547e-09,2.3059751229514353e-05
288.0,0.0,200,-481.21031367841005,-281.21031367841005,-1.3465959456351864,-13.53495646038597,296.0985134835994,270.6431428646505,269.66998138201836,269.98514616802026,7060.3839,-7060.3839,0.0,0.006647399168230095,0.0,0.021138873952095807,-4.775919710792509e-06,-5.209904778872596e-09,2.3059751229514353e-05
288.5,0.0,200,-481.20074811535216,-281.20074811535216,-1.3381135261659802,-13.528316772222588,296.073818101911,270.64085553454333,269.66973420305004,269.9829137165391,7060.3839,-7060.3839,0.0,0.00663968817030991,0.0,0.021138873952095807,-4.7735768427038064e-06,-5.207349015712672e-09,2.3059751229514353e-05
289.0,0.0,200,-481.1911922236319,-281.1911922236319,-1.3296405238733737,-13.521684774325971,296.0491495197516,270.6385704658314,269.66948702187415,269.9806834668986,7060.3839,-7060.3839,0.0,0.006631997920351296,0.0,0.021138873952095807,-4.771236688188416e-06,-5.204796212706901e-09,2.3059751229514353e-05
289.5,0.0,200,-481.18164597792554,-281.18164597792554,-1.321176914205789,-13.515060446057543,296.02450766644495,270.63628765261166,269.66923983849097,269.9784554133529,7060.3839,-7060.3839,0.0,0.006624328256066292,0.0,0.021138873952095807,-4.768899239963847e-06,-5.202246361911036e-09,2.3059751229514353e-05
290.0,0.0,200,-481.1721093530173,-281.1721093530173,-1.3127226727158405,-13.508443766867389,295.99989247180076,270.63400708900673,269.66899265290084,269.9762295501805,7060.3839,-7060.3839,0.0,0.006616679200249109,0.0,0.021138873952095807,-4.766564490778895e-06,-5.199699455414961e-09,2.3059751229514353e-05
290.5,0.0,200,-481.1625823238015,-281.1625823238015,-1.3042777750630072,-13.501834716296193,295.9753038657311,270.6317287691644,269.6687454651041,269.974005871685,7060.3839,-7060.3839,0.0,0.006609050570489217,0.0,0.021138873952095807,-4.764232433414323e-06,-5.197155485343431e-09,2.3059751229514353e-05
291.0,0.0,200,-481.1530648652788,-281.1530648652788,-1.2958421970097465,-13.495233273971845,295.95074177858294,270.62945268725747,269.66849827510106,269.97178437219395,7060.3839,-7060.3839,0.0,0.006601442322562434,0.0,0.021138873952095807,-4.761903060681667e-06,-5.194614443854769e-09,2.3059751229514353e-05
291.5,0.0,200,-481.14355695255693,-281.14355695255693,-1.2874159144219792,-13.488639419610418,295.9262061409589,270.6271788374836,269.668251082892,269.96956504605924,7060.3839,-7060.3839,0.0,0.006593854369612018,0.0,0.021138873952095807,-4.759576365423577e-06,-5.192076323141243e-09,2.3059751229514353e-05
292.0,0.0,200,-481.13405856085,-281.13405856085,-1.2789989032686055,-13.482053133015295,295.9016968837176,270.62490721406516,269.6680038884774,269.9673478876569,7060.3839,-7060.3839,0.0,0.006586286583683432,0.0,0.021138873952095807,-4.7572523405135125e-06,-5.189541115428725e-09,2.3059751229514353e-05
292.5,0.0,200,-481.12456966547796,-281.12456966547796,-1.2705911396212597,-13.475474394076924,295.8772139381267,270.6226378112494,269.6677566918575,269.9651328913869,7060.3839,-7060.3839,0.0,0.006578738950565821,0.0,0.021138873952095807,-4.754930978855654e-06,-5.187008812976605e-09,2.3059751229514353e-05
293.0,0.0,200,-481.1150902418661,-281.1150902418661,-1.2621925996538268,-13.468903182772197,295.85275723560756,270.62037062330774,269.6675094930326,269.96292005167305,7060.3839,-7060.3839,0.0,0.006571211315474557,0.0,0.021138873952095807,-4.752612273384685e-06,-5.1844794080775445e-09,2.3059751229514353e-05
293.5,0.0,200,-481.1056202655432,-281.1056202655432,-1.2538032596400122,-13.462339479163266,295.82832670796506,270.618105644536,269.667262292003,269.96070936296275,7060.3839,-7060.3839,0.0,0.006563703618553518,0.0,0.021138873952095807,-4.7502962170653725e-06,-5.181952893057022e-09,2.3059751229514353e-05
294.0,0.0,200,-481.09615971214316,-281.09615971214316,-1.2454230959552852,-13.455783263398327,295.80392228726,270.6158428692543,269.66701508876906,269.9585008197271,7060.3839,-7060.3839,0.0,0.006556215763225737,0.0,0.021138873952095807,-4.747982802892847e-06,-5.179429260273641e-09,2.3059751229514353e-05
294.5,0.0,200,-481.0867085574018,-281.0867085574018,-1.237052085073965,-13.449234515709794,295.77954390586,270.61358229180667,269.66676788333115,269.9562944164603,7060.3839,-7060.3839,0.0,0.0065487476744579,0.0,0.021138873952095807,-4.745672023891953e-06,-5.1769085021184166e-09,2.3059751229514353e-05
295.0,0.0,200,-481.0772667771583,-281.0772667771583,-1.2286902035704341,-13.442693216414602,295.7551914964398,270.6113239065611,269.6665206756896,269.9540901476801,7060.3839,-7060.3839,0.0,0.0065412992964866135,0.0,0.021138873952095807,-4.743363873117361e-06,-5.174390611014903e-09,2.3059751229514353e-05
295.5,0.0,200,-481.06783434735405,-281.06783434735405,-1.2203374281181678,-13.436159345913783,295.73086499190424,270.60906770790933,269.66627346584465,269.9518880079273,7060.3839,-7060.3839,0.0,0.006533870518239837,0.0,0.021138873952095807,-4.741058343653417e-06,-5.171875579419021e-09,2.3059751229514353e-05
296.0,0.0,200,-481.05841124403133,-281.05841124403133,-1.2119937354882757,-13.429632884691314,295.70656432543956,270.6068136902666,269.6660262537967,269.94968799176564,7060.3839,-7060.3839,0.0,0.00652646122864553,0.0,0.021138873952095807,-4.738755428613731e-06,-5.169363399818622e-09,2.3059751229514353e-05
296.5,0.0,200,-481.04899744333306,-281.04899744333306,-1.2036591025492607,-13.423113813313929,295.6822894305901,270.6045618480718,269.66577903954607,269.9474900937816,7060.3839,-7060.3839,0.0,0.006519071393881859,0.0,0.021138873952095807,-4.736455121141118e-06,-5.166854064733411e-09,2.3059751229514353e-05
297.0,0.0,200,-481.0395929215033,-281.0395929215033,-1.1953335062675023,-13.416602112431208,295.65804024107933,270.602312175787,269.6655318230931,269.9452943085846,7060.3839,-7060.3839,0.0,0.006511700877297244,0.0,0.021138873952095807,-4.734157414407625e-06,-5.1643475667149825e-09,2.3059751229514353e-05
297.5,0.0,200,-481.0301976548845,-281.0301976548845,-1.1870169237050736,-13.410097762773978,295.6338166910143,270.6000646678976,269.66528460443806,269.94310063080644,7060.3839,-7060.3839,0.0,0.006504349650754193,0.0,0.021138873952095807,-4.731862301613965e-06,-5.161843898346204e-09,2.3059751229514353e-05
298.0,0.0,200,-481.0208116199191,-281.0208116199191,-1.17870933202071,-13.403600745154758,295.6096187147068,270.59781931891195,269.66503738358125,269.9409090551015,7060.3839,-7060.3839,0.0,0.006497017612275613,0.0,0.021138873952095807,-4.7295697759896815e-06,-5.159343052241389e-09,2.3059751229514353e-05
298.5,0.0,200,-481.01143479314766,-281.01143479314766,-1.1704107084676254,-13.397111040467056,295.5854462467755,270.59557612336147,269.6647901605231,269.9387195761464,7060.3839,-7060.3839,0.0,0.006489704693194653,0.0,0.021138873952095807,-4.727279830792892e-06,-5.1568450210460255e-09,2.3059751229514353e-05
299.0,0.0,200,-481.002067151209,-281.002067151209,-1.1621210303949683,-13.390628629684748,295.56129922206935,270.59333507580027,269.6645429352639,269.9365321886401,7060.3839,-7060.3839,0.0,0.006482410780620285,0.0,0.021138873952095807,-4.724992459310074e-06,-5.154349797436537e-09,2.3059751229514353e-05
299.5,0.0,200,-480.99270867083834,-280.99270867083834,-1.1538402752446648,-13.384153493861387,295.53717757576976,270.5910961708051,269.664295707804,269.9343468873034,7060.3839,-7060.3839,0.0,0.006475135825382949,0.0,0.021138873952095807,-4.722707654855817e-06,-5.151857374120014e-09,2.3059751229514353e-05
300.0,0.0,200,-480.9833593288686,-280.9833593288686,-1.1455684205538477,-13.377685614130241,295.5130812432884,270.5888594029753,269.6640484781436,269.9321636668791,7060.3839,-7060.3839,0.0,0.00646787973573737,0.0,0.021138873952095807,-4.720425410772845e-06,-5.149367743834236e-09,2.3059751229514353e-05
300.5,0.0,200,-480.9740191022285,-280.9740191022285,-1.137305443951941,-13.371224971703656,295.48901016029276,270.5866247669326,269.6638012462832,269.9299825221319,7060.3839,-7060.3839,0.0,0.006460642408626427,0.0,0.021138873952095807,-4.718145720431777e-06,-5.146880899347417e-09,2.3059751229514353e-05
301.0,0.0,200,-480.9646879679423,-280.9646879679423,-1.1290513231609043,-13.364771547872412,295.4649642628084,270.58439225732104,269.663554012223,269.92780344784813,7060.3839,-7060.3839,0.0,0.006453423832738281,0.0,0.021138873952095807,-4.715868577230915e-06,-5.144396833457962e-09,2.3059751229514353e-05
301.5,0.0,200,-480.9553659031295,-280.9553659031295,-1.1208060359949883,-13.358325324005275,295.4409434869888,270.5821618688067,269.66330677596346,269.9256264388356,7060.3839,-7060.3839,0.0,0.006446223859029487,0.0,0.021138873952095807,-4.7135939745960745e-06,-5.141915538994299e-09,2.3059751229514353e-05
302.0,0.0,200,-480.9460528850039,-280.9460528850039,-1.1125695603602501,-13.351886281548738,295.41694776939664,270.57993359607775,269.66305953750475,269.92345148992354,7060.3839,-7060.3839,0.0,0.006439042483748381,0.0,0.021138873952095807,-4.7113219059805e-06,-5.13943700881477e-09,2.3059751229514353e-05
302.5,0.0,200,-480.9367488908739,-280.9367488908739,-1.1043418742538245,-13.345454402027023,295.3929770466715,270.5777074338442,269.6628122968473,269.9212785959627,7060.3839,-7060.3839,0.0,0.006431879516753725,0.0,0.021138873952095807,-4.709052364864864e-06,-5.1369612358076395e-09,2.3059751229514353e-05
303.0,0.0,200,-480.92745389814047,-280.92745389814047,-1.096122955762709,-13.339029667040228,295.3690312559388,270.5754833768379,269.66256505399133,269.9191077518247,7060.3839,-7060.3839,0.0,0.0064247349953916455,0.0,0.021138873952095807,-4.7067853447566085e-06,-5.1344882128903765e-09,2.3059751229514353e-05
303.5,0.0,200,-480.91816788429844,-280.91816788429844,-1.0879127830644932,-13.332612058265514,295.3451103344264,270.57326141981235,269.6623178089373,269.9169389524025,7060.3839,-7060.3839,0.0,0.0064176087979603835,0.0,0.021138873952095807,-4.704520839190372e-06,-5.132017933010114e-09,2.3059751229514353e-05
304.0,0.0,200,-480.9088908269352,-280.9088908269352,-1.0797113344268727,-13.326201557456022,295.3212142196179,270.57104155754257,269.6620705616855,269.9147721926101,7060.3839,-7060.3839,0.0,0.006410500799802321,0.0,0.021138873952095807,-4.702258841727601e-06,-5.129550389143232e-09,2.3059751229514353e-05
304.5,0.0,200,-480.8996227037281,-280.8996227037281,-1.0715185882042486,-13.31979814643917,295.2973428493806,270.56882378482476,269.6618233122362,269.9126074673817,7060.3839,-7060.3839,0.0,0.006403411009102911,0.0,0.021138873952095807,-4.699999345955953e-06,-5.127085574294702e-09,2.3059751229514353e-05
305.0,0.0,200,-480.8903634924474,-280.8903634924474,-1.063334522841614,-13.313401807118268,295.27349616173524,270.5666080964766,269.66157606058977,269.91044477167276,7060.3839,-7060.3839,0.0,0.006396339327920941,0.0,0.021138873952095807,-4.697742345489862e-06,-5.124623481498704e-09,2.3059751229514353e-05
305.5,0.0,200,-480.88111317095456,-280.88111317095456,-1.055159116871396,-13.307012521471748,295.24967409495844,270.564394487337,269.66132880674655,269.9082841004593,7060.3839,-7060.3839,0.0,0.0063892856607594695,0.0,0.021138873952095807,-4.695487833970271e-06,-5.122164103818338e-09,2.3059751229514353e-05
306.0,0.0,200,-480.87187171720007,-280.87187171720007,-1.046992348912971,-13.30063027155096,295.2258765876081,270.5621829522656,269.66108155070685,269.90612544873755,7060.3839,-7060.3839,0.0,0.006382249944124396,0.0,0.021138873952095807,-4.693235805063853e-06,-5.119707434344772e-09,2.3059751229514353e-05
306.5,0.0,200,-480.8626391092251,-280.8626391092251,-1.0388341976736353,-13.294255039482017,295.2021035784725,270.5599734861432,269.66083429247095,269.90396881152435,7060.3839,-7060.3839,0.0,0.006375232091727412,0.0,0.021138873952095807,-4.690986252463662e-06,-5.117253466197951e-09,2.3059751229514353e-05
307.0,0.0,200,-480.8534153251599,-280.8534153251599,-1.0306846419461761,-13.28788680746379,295.17835500659544,270.5577660838713,269.66058703203925,269.90181418385663,7060.3839,-7060.3839,0.0,0.006368232025579346,0.0,0.021138873952095807,-4.688739169888423e-06,-5.114802192525824e-09,2.3059751229514353e-05
307.5,0.0,200,-480.84420034322284,-280.84420034322284,-1.0225436606091156,-13.281525557767937,295.15463081130235,270.555560740372,269.6603397694121,269.89966156079134,7060.3839,-7060.3839,0.0,0.006361249702422356,0.0,0.021138873952095807,-4.686494551082547e-06,-5.11235360650436e-09,2.3059751229514353e-05
308.0,0.0,200,-480.8349941417212,-280.8349941417212,-1.014411232627681,-13.275171272738918,295.1309309321232,270.5533574505881,269.66009250458967,269.8975109374056,7060.3839,-7060.3839,0.0,0.006354285035342855,0.0,0.021138873952095807,-4.684252389816132e-06,-5.10990770133755e-09,2.3059751229514353e-05
308.5,0.0,200,-480.82579669904953,-280.82579669904953,-1.0062873370504062,-13.268823934792863,295.1072553088693,270.5511562094827,269.6598452375725,269.89536230879634,7060.3839,-7060.3839,0.0,0.006347337976478684,0.0,0.021138873952095807,-4.682012679884567e-06,-5.107464470256972e-09,2.3059751229514353e-05
309.0,0.0,200,-480.81660799369087,-280.81660799369087,-0.9981719530130153,-13.262483526418556,295.0836038815055,270.54895701203935,269.6595979683607,269.89321567008045,7060.3839,-7060.3839,0.0,0.0063404083830391755,0.0,0.021138873952095807,-4.679775415108877e-06,-5.105023906522174e-09,2.3059751229514353e-05
309.5,0.0,200,-480.807428004213,-280.807428004213,-0.9900650597316244,-13.2561500301744,295.0599765903803,270.5467598532616,269.6593506969548,269.8910710163941,7060.3839,-7060.3839,0.0,0.006333496261220262,0.0,0.021138873952095807,-4.67754058933465e-06,-5.102586003419494e-09,2.3059751229514353e-05
310.0,0.0,200,-480.7982567092723,-280.7982567092723,-0.9819666365097836,-13.249823428691542,295.03637337597013,270.5445647281735,269.65910342335496,269.88892834289356,7060.3839,-7060.3839,0.0,0.00632660149642561,0.0,0.021138873952095807,-4.6753081964331485e-06,-5.100150754263279e-09,2.3059751229514353e-05
310.5,0.0,200,-480.7890940876093,-280.7890940876093,-0.973876662731434,-13.243503704670086,295.01279417903277,270.54237163181864,269.6588561475616,269.8867876447541,7060.3839,-7060.3839,0.0,0.006319724021921047,0.0,0.021138873952095807,-4.67307823029996e-06,-5.097718152394415e-09,2.3059751229514353e-05
311.0,0.0,200,-480.77994011805043,-280.77994011805043,-0.9657951178640656,-13.23719084088099,294.9892389405818,270.54018055926076,269.65860886957506,269.8846489171706,7060.3839,-7060.3839,0.0,0.006312863786320122,0.0,0.021138873952095807,-4.670850684855678e-06,-5.09528819118106e-09,2.3059751229514353e-05
311.5,0.0,200,-480.77079477950724,-280.77079477950724,-0.9577219814577448,-13.23088482016467,294.96570760183545,270.5379915055833,269.6583615893956,269.882512155357,7060.3839,-7060.3839,0.0,0.0063060207058356355,0.0,0.021138873952095807,-4.6686255540454025e-06,-5.092860864018111e-09,2.3059751229514353e-05
312.0,0.0,200,-480.76165805097486,-280.76165805097486,-0.949657233143415,-13.224585625430658,294.9422001042933,270.5358044658893,269.6581143070236,269.88037735454645,7060.3839,-7060.3839,0.0,0.006299194744372016,0.0,0.021138873952095807,-4.666402831838623e-06,-5.090436164327068e-09,2.3059751229514353e-05
312.5,0.0,200,-480.7525299115333,-280.7525299115333,-0.9416008526341109,-13.218293239657786,294.91871638960845,270.53361943530143,269.65786702245936,269.8782445099912,7060.3839,-7060.3839,0.0,0.006292385783240206,0.0,0.021138873952095807,-4.664182512229282e-06,-5.088014085556106e-09,2.3059751229514353e-05
313.0,0.0,200,-480.7434103403454,-280.7434103403454,-0.9335528197232581,-13.212007645892886,294.8952563997409,270.53143640896167,269.6576197357032,269.87611361696224,7060.3839,-7060.3839,0.0,0.006285593779352894,0.0,0.021138873952095807,-4.661964589235316e-06,-5.085594621179574e-09,2.3059751229514353e-05
313.5,0.0,200,-480.73429931665754,-280.73429931665754,-0.9255131142849162,-13.205728827251564,294.87182007685533,270.5292553820315,269.65737244675546,269.8739846707496,7060.3839,-7060.3839,0.0,0.0062788186613147445,0.0,0.021138873952095807,-4.659749056898929e-06,-5.083177764698297e-09,2.3059751229514353e-05
314.0,0.0,200,-480.7251968197978,-280.7251968197978,-0.9174817162725645,-13.199456766916397,294.84840736332103,270.5270763496914,269.6571251556165,269.8718576666618,7060.3839,-7060.3839,0.0,0.006272060334254093,0.0,0.021138873952095807,-4.657535909285955e-06,-5.0807635096388735e-09,2.3059751229514353e-05
314.5,0.0,200,-480.71610282917595,-280.71610282917595,-0.9094586057188587,-13.193191448137293,294.82501820181426,270.52489930714097,269.65687786228654,269.8697326000258,7060.3839,-7060.3839,0.0,0.006265318782197937,0.0,0.021138873952095807,-4.655325140485989e-06,-5.078351849553822e-09,2.3059751229514353e-05
315.0,0.0,200,-480.70701732428523,-280.70701732428523,-0.9014437627366031,-13.186932854232214,294.80165253516475,270.5227242495991,269.65663056676607,269.8676094661876,7060.3839,-7060.3839,0.0,0.006258593910672516,0.0,0.021138873952095807,-4.653116744612637e-06,-5.075942778021858e-09,2.3059751229514353e-05
315.5,0.0,200,-480.69794028469823,-280.69794028469823,-0.8934371675168068,-13.180680968584637,294.77831030643245,270.5205511723032,269.65638326905525,269.86548826051114,7060.3839,-7060.3839,0.0,0.0062518856327642425,0.0,0.021138873952095807,-4.6509107158026245e-06,-5.073536288646912e-09,2.3059751229514353e-05
316.0,0.0,200,-480.68887169006894,-280.68887169006894,-0.8854388003277129,-13.174435774644508,294.75499145898425,270.5183800705098,269.65613596915455,269.86336897837873,7060.3839,-7060.3839,0.0,0.006245193943072991,0.0,0.021138873952095807,-4.648707048216128e-06,-5.0711323750585015e-09,2.3059751229514353e-05
316.5,0.0,200,-480.6798115201319,-280.6798115201319,-0.8774486415167411,-13.168197255928282,294.7316959362894,270.51621093949393,269.65588866706423,269.86125161519107,7060.3839,-7060.3839,0.0,0.00623851871239367,0.0,0.021138873952095807,-4.646505736036797e-06,-5.0687310309117445e-09,2.3059751229514353e-05
317.0,0.0,200,-480.6707597547011,-280.6707597547011,-0.869466671508059,-13.16196539601744,294.708423682124,270.5140437745493,269.6556413627846,269.8591361663668,7060.3839,-7060.3839,0.0,0.006231859897411596,0.0,0.021138873952095807,-4.644306773471221e-06,-5.06633224988679e-09,2.3059751229514353e-05
317.5,0.0,200,-480.6617163736696,-280.6617163736696,-0.8614928708020966,-13.155740178558323,294.68517464049455,270.511878570988,269.65539405631597,269.8570226273425,7060.3839,-7060.3839,0.0,0.006225217464475463,0.0,0.021138873952095807,-4.642110154748879e-06,-5.063936025688752e-09,2.3059751229514353e-05
318.0,0.0,200,-480.6526813570107,-280.6526813570107,-0.8535272199770031,-13.149521587263047,294.66194875553526,270.50971532414076,269.65514674765876,269.8549109935729,7060.3839,-7060.3839,0.0,0.0062185912844938684,0.0,0.021138873952095807,-4.639915874122458e-06,-5.061542352048062e-09,2.3059751229514353e-05
318.5,0.0,200,-480.64365468477394,-280.64365468477394,-0.8455696996852473,-13.143309605906703,294.63874597173856,270.5075540293562,269.6548994368132,269.8528012605301,7060.3839,-7060.3839,0.0,0.006211981372644004,0.0,0.021138873952095807,-4.637723925866868e-06,-5.059151222719393e-09,2.3059751229514353e-05
319.0,0.0,200,-480.6346363370892,-280.6346363370892,-0.8376202906565314,-13.137104218329922,294.6155662336736,270.5053946820014,269.65465212377967,269.85069342370434,7060.3839,-7060.3839,0.0,0.00620538759790179,0.0,0.021138873952095807,-4.635534304280142e-06,-5.056762631482646e-09,2.3059751229514353e-05
319.5,0.0,200,-480.6256262941636,-280.6256262941636,-0.8296789736956056,-13.130905408436696,294.59240948616525,270.50323727746155,269.6544048085585,269.8485874786034,7060.3839,-7060.3839,0.0,0.006198809869317756,0.0,0.021138873952095807,-4.6333470036826735e-06,-5.0543765721421115e-09,2.3059751229514353e-05
320.0,0.0,200,-480.6166245362796,-280.6166245362796,-0.8217457296805678,-13.124713160193195,294.5692756744222,270.5010818111397,269.65415749115,269.8464834207521,7060.3839,-7060.3839,0.0,0.006192248268860112,0.0,0.021138873952095807,-4.631162018416794e-06,-5.05199303852601e-09,2.3059751229514353e-05
320.5,0.0,200,-480.60763104379896,-280.60763104379896,-0.8138205395655352,-13.118527457630535,294.5461647435508,270.4989282784568,269.6539101715545,269.84438124569334,7060.3839,-7060.3839,0.0,0.006185702555740136,0.0,0.021138873952095807,-4.628979342847754e-06,-5.049612024487568e-09,2.3059751229514353e-05
321.0,0.0,200,-480.5986457971583,-280.5986457971583,-0.8059033843779729,-13.112348284841133,294.52307663916883,270.4967766748517,269.65366284977233,269.84228094898685,7060.3839,-7060.3839,0.0,0.006179172791405563,0.0,0.021138873952095807,-4.626798971362432e-06,-5.047233523903602e-09,2.3059751229514353e-05
321.5,0.0,200,-480.5896687768712,-280.5896687768712,-0.7979942452194222,-13.106175625980562,294.50001130694545,270.4946269957809,269.6534155258038,269.8401825262099,7060.3839,-7060.3839,0.0,0.006172658874334047,0.0,0.021138873952095807,-4.624620898369993e-06,-5.04485753067524e-09,2.3059751229514353e-05
322.0,0.0,200,-480.58069996352594,-280.58069996352594,-0.7900931032638008,-13.10000946526589,294.4769686927799,270.4924792367184,269.6531681996492,269.83808597295666,7060.3839,-7060.3839,0.0,0.0061661607242626815,0.0,0.021138873952095807,-4.622445118301302e-06,-5.0424840387272846e-09,2.3059751229514353e-05
322.5,0.0,200,-480.5717393377868,-280.5717393377868,-0.7821999397583738,-13.093849786976294,294.4539487428017,270.4903333931559,269.652920871309,269.83599128483854,7060.3839,-7060.3839,0.0,0.006159678280198477,0.0,0.021138873952095807,-4.620271625609137e-06,-5.04011304200844e-09,2.3059751229514353e-05
